country_code_numeric,country_code,country,age_from,age_to,year,gender,value
0,RFP,Request for Proposal,0,0,1950,both,0.045613000000000000766
0,RFP,Request for Proposal,0,0,1951,both,0.045671999999999997322
0,RFP,Request for Proposal,0,0,1952,both,0.045567000000000003335
0,RFP,Request for Proposal,0,0,1953,both,0.045651000000000004075
0,RFP,Request for Proposal,0,0,1954,both,0.045673999999999999322
0,RFP,Request for Proposal,0,0,1955,both,0.045747000000000002939
0,RFP,Request for Proposal,0,0,1956,both,0.045846999999999998865
0,RFP,Request for Proposal,0,0,1957,both,0.045916999999999999482
0,RFP,Request for Proposal,0,0,1958,both,0.045974000000000000976
0,RFP,Request for Proposal,0,0,1959,both,0.045982000000000002038
0,RFP,Request for Proposal,0,0,1960,both,0.046107000000000002149
0,RFP,Request for Proposal,0,0,1961,both,0.046243000000000006322
0,RFP,Request for Proposal,0,0,1962,both,0.046426000000000001988
0,RFP,Request for Proposal,0,0,1963,both,0.046420999999999996988
0,RFP,Request for Proposal,0,0,1964,both,0.046463000000000004297
0,RFP,Request for Proposal,0,0,1965,both,0.046467000000000001358
0,RFP,Request for Proposal,0,0,1966,both,0.046514000000000006729
0,RFP,Request for Proposal,0,0,1967,both,0.046526999999999998914
0,RFP,Request for Proposal,0,0,1968,both,0.046566000000000003223
0,RFP,Request for Proposal,0,0,1969,both,0.046598000000000000531
0,RFP,Request for Proposal,0,0,1970,both,0.046685000000000004272
0,RFP,Request for Proposal,0,0,1971,both,0.046970999999999998864
0,RFP,Request for Proposal,0,0,1972,both,0.047098999999999995036
0,RFP,Request for Proposal,0,0,1973,both,0.047289000000000004642
0,RFP,Request for Proposal,0,0,1974,both,0.047787000000000003086
0,RFP,Request for Proposal,0,0,1975,both,0.048079000000000003678
0,RFP,Request for Proposal,0,0,1976,both,0.048051000000000003431
0,RFP,Request for Proposal,0,0,1977,both,0.048133000000000002172
0,RFP,Request for Proposal,0,0,1978,both,0.048223000000000001974
0,RFP,Request for Proposal,0,0,1979,both,0.04788099999999999995
0,RFP,Request for Proposal,0,0,1980,both,0.04747599999999999737
0,RFP,Request for Proposal,0,0,1981,both,0.047069000000000006667
0,RFP,Request for Proposal,0,0,1982,both,0.046704999999999996518
0,RFP,Request for Proposal,0,0,1983,both,0.046516000000000001791
0,RFP,Request for Proposal,0,0,1984,both,0.04582399999999999668
0,RFP,Request for Proposal,0,0,1985,both,0.045189000000000000001
