country_code_numeric,country_code,country,age_from,age_to,year,gender,value
0,RFP,Request for Proposal,0,120,1950,both,37189369
0,RFP,Request for Proposal,0,120,1951,both,37903171
0,RFP,Request for Proposal,0,120,1952,both,38624425
0,RFP,Request for Proposal,0,120,1953,both,39347719
0,RFP,Request for Proposal,0,120,1954,both,40082479
0,RFP,Request for Proposal,0,120,1955,both,40839223
0,RFP,Request for Proposal,0,120,1956,both,41616571
0,RFP,Request for Proposal,0,120,1957,both,42413359
0,RFP,Request for Proposal,0,120,1958,both,43214753
0,RFP,Request for Proposal,0,120,1959,both,44044231
0,RFP,Request for Proposal,0,120,1960,both,44928342
0,RFP,Request for Proposal,0,120,1961,both,45855507
0,RFP,Request for Proposal,0,120,1962,both,46821845
0,RFP,Request for Proposal,0,120,1963,both,47822569
0,RFP,Request for Proposal,0,120,1964,both,48856332
0,RFP,Request for Proposal,0,120,1965,both,49925799
0,RFP,Request for Proposal,0,120,1966,both,51020296
0,RFP,Request for Proposal,0,120,1967,both,52106681
0,RFP,Request for Proposal,0,120,1968,both,53210119
0,RFP,Request for Proposal,0,120,1969,both,54360750
0,RFP,Request for Proposal,0,120,1970,both,55569264
0,RFP,Request for Proposal,0,120,1971,both,56837614
0,RFP,Request for Proposal,0,120,1972,both,58173834
0,RFP,Request for Proposal,0,120,1973,both,59605446
0,RFP,Request for Proposal,0,120,1974,both,61157931
0,RFP,Request for Proposal,0,120,1975,both,62851312
0,RFP,Request for Proposal,0,120,1976,both,64658315
0,RFP,Request for Proposal,0,120,1977,both,66589655
0,RFP,Request for Proposal,0,120,1978,both,68633344
0,RFP,Request for Proposal,0,120,1979,both,70750307
0,RFP,Request for Proposal,0,120,1980,both,72951439
0,RFP,Request for Proposal,0,120,1981,both,75175387
0,RFP,Request for Proposal,0,120,1982,both,77388067
0,RFP,Request for Proposal,0,120,1983,both,79351586
0,RFP,Request for Proposal,0,120,1984,both,81337553
0,RFP,Request for Proposal,0,120,1985,both,83585251
0,RFP,Request for Proposal,0,120,1986,both,85804185
0,RFP,Request for Proposal,0,120,1987,both,88044187
0,RFP,Request for Proposal,0,120,1988,both,90351467
0,RFP,Request for Proposal,0,120,1989,both,92744064
0,RFP,Request for Proposal,0,120,1990,both,95214257
0,RFP,Request for Proposal,0,120,1991,both,97685360
0,RFP,Request for Proposal,0,120,1992,both,100182045
0,RFP,Request for Proposal,0,120,1993,both,102775465
0,RFP,Request for Proposal,0,120,1994,both,105456121
0,RFP,Request for Proposal,0,120,1995,both,108187610
0,RFP,Request for Proposal,0,120,1996,both,110956183
0,RFP,Request for Proposal,0,120,1997,both,113791181
0,RFP,Request for Proposal,0,120,1998,both,116690527
0,RFP,Request for Proposal,0,120,1999,both,119695565
0,RFP,Request for Proposal,0,120,2000,both,122851984
0,RFP,Request for Proposal,0,120,2001,both,126152678
