country_code_numeric,country_code,country,age_from,age_to,year,gender,value
0,RFP,Request for Proposal,0,0,1950,both,35.810000000000002273737
0,RFP,Request for Proposal,0,0,1951,both,35.924999999999997157829
0,RFP,Request for Proposal,0,0,1952,both,36.093000000000003524292
0,RFP,Request for Proposal,0,0,1953,both,36.343000000000003524292
0,RFP,Request for Proposal,0,0,1954,both,36.445000000000000284217
0,RFP,Request for Proposal,0,0,1955,both,36.677999999999997271516
0,RFP,Request for Proposal,0,0,1956,both,36.738999999999997214672
0,RFP,Request for Proposal,0,0,1957,both,36.945999999999997953637
0,RFP,Request for Proposal,0,0,1958,both,37.027000000000001023182
0,RFP,Request for Proposal,0,0,1959,both,37.238999999999997214672
0,RFP,Request for Proposal,0,0,1960,both,37.371000000000002216893
0,RFP,Request for Proposal,0,0,1961,both,37.673000000000001818989
0,RFP,Request for Proposal,0,0,1962,both,37.80899999999999749889
0,RFP,Request for Proposal,0,0,1963,both,38.19200000000000017053
0,RFP,Request for Proposal,0,0,1964,both,38.414999999999999147349
0,RFP,Request for Proposal,0,0,1965,both,38.679999999999999715783
0,RFP,Request for Proposal,0,0,1966,both,38.796999999999997044142
0,RFP,Request for Proposal,0,0,1967,both,37.573000000000000397904
0,RFP,Request for Proposal,0,0,1968,both,38.481999999999999317879
0,RFP,Request for Proposal,0,0,1969,both,38.718000000000003524292
0,RFP,Request for Proposal,0,0,1970,both,39.713000000000000966338
0,RFP,Request for Proposal,0,0,1971,both,40.479999999999996873612
0,RFP,Request for Proposal,0,0,1972,both,41.273000000000003240075
0,RFP,Request for Proposal,0,0,1973,both,42.011000000000002785328
0,RFP,Request for Proposal,0,0,1974,both,42.790999999999996816769
0,RFP,Request for Proposal,0,0,1975,both,43.661999999999999033662
0,RFP,Request for Proposal,0,0,1976,both,44.720999999999996532551
0,RFP,Request for Proposal,0,0,1977,both,45.55799999999999982947
0,RFP,Request for Proposal,0,0,1978,both,46.018999999999998351541
0,RFP,Request for Proposal,0,0,1979,both,46.215000000000003410605
0,RFP,Request for Proposal,0,0,1980,both,46.348999999999996646238
0,RFP,Request for Proposal,0,0,1981,both,46.493000000000002103206
0,RFP,Request for Proposal,0,0,1982,both,46.512999999999998124167
0,RFP,Request for Proposal,0,0,1983,both,46.637999999999998124167
0,RFP,Request for Proposal,0,0,1984,both,46.549999999999997157829
0,RFP,Request for Proposal,0,0,1985,both,46.31700000000000017053
0,RFP,Request for Proposal,0,0,1986,both,45.975000000000001421085
0,RFP,Request for Proposal,0,0,1987,both,46.018000000000000682121
0,RFP,Request for Proposal,0,0,1988,both,46.072000000000002728484
0,RFP,Request for Proposal,0,0,1989,both,46.18200000000000216005
0,RFP,Request for Proposal,0,0,1990,both,46.036999999999999033662
0,RFP,Request for Proposal,0,0,1991,both,45.69100000000000250111
0,RFP,Request for Proposal,0,0,1992,both,45.667999999999999261036
0,RFP,Request for Proposal,0,0,1993,both,45.787999999999996703082
0,RFP,Request for Proposal,0,0,1994,both,45.512999999999998124167
0,RFP,Request for Proposal,0,0,1995,both,45.487000000000001875833
0,RFP,Request for Proposal,0,0,1996,both,45.56700000000000017053
0,RFP,Request for Proposal,0,0,1997,both,45.792000000000001591616
0,RFP,Request for Proposal,0,0,1998,both,46.036000000000001364242
0,RFP,Request for Proposal,0,0,1999,both,46.613999999999997214672
0,RFP,Request for Proposal,0,0,2000,both,47.19299999999999783995
0,RFP,Request for Proposal,0,0,2001,both,47.618999999999999772626
0,RFP,Request for Proposal,0,0,2002,both,47.927999999999997271516
0,RFP,Request for Proposal,0,0,2003,both,48.44100000000000250111
0,RFP,Request for Proposal,0,0,2004,both,48.767000000000003012701
