country_code_numeric,country_code,country,age_from,age_to,year,gender,value
0,RFP,Request for Proposal,0,0,1950,both,0.183976000000000000645
0,RFP,Request for Proposal,0,0,1951,both,0.183214000000000015733
0,RFP,Request for Proposal,0,0,1952,both,0.18162600000000000966
0,RFP,Request for Proposal,0,0,1953,both,0.180427000000000004043
0,RFP,Request for Proposal,0,0,1954,both,0.179044999999999981943
0,RFP,Request for Proposal,0,0,1955,both,0.177871000000000001329
0,RFP,Request for Proposal,0,0,1956,both,0.176896999999999998687
0,RFP,Request for Proposal,0,0,1957,both,0.176031000000000020789
0,RFP,Request for Proposal,0,0,1958,both,0.175133000000000010887
0,RFP,Request for Proposal,0,0,1959,both,0.173797000000000007036
0,RFP,Request for Proposal,0,0,1960,both,0.172394000000000019446
0,RFP,Request for Proposal,0,0,1961,both,0.171012999999999998346
0,RFP,Request for Proposal,0,0,1962,both,0.169588999999999989754
0,RFP,Request for Proposal,0,0,1963,both,0.167181999999999997275
0,RFP,Request for Proposal,0,0,1964,both,0.165943000000000007166
0,RFP,Request for Proposal,0,0,1965,both,0.165016999999999997017
0,RFP,Request for Proposal,0,0,1966,both,0.164247000000000004105
0,RFP,Request for Proposal,0,0,1967,both,0.165793000000000023686
0,RFP,Request for Proposal,0,0,1968,both,0.163638000000000005674
0,RFP,Request for Proposal,0,0,1969,both,0.162638000000000004786
0,RFP,Request for Proposal,0,0,1970,both,0.16072200000000000375
0,RFP,Request for Proposal,0,0,1971,both,0.156863000000000002432
0,RFP,Request for Proposal,0,0,1972,both,0.152969999999999994866
0,RFP,Request for Proposal,0,0,1973,both,0.148967999999999989313
0,RFP,Request for Proposal,0,0,1974,both,0.144914999999999988267
0,RFP,Request for Proposal,0,0,1975,both,0.14099600000000001021
0,RFP,Request for Proposal,0,0,1976,both,0.137241000000000029635
0,RFP,Request for Proposal,0,0,1977,both,0.133776000000000006018
0,RFP,Request for Proposal,0,0,1978,both,0.130735999999999991106
0,RFP,Request for Proposal,0,0,1979,both,0.12807400000000002116
0,RFP,Request for Proposal,0,0,1980,both,0.126130999999999993122
0,RFP,Request for Proposal,0,0,1981,both,0.124414000000000010693
0,RFP,Request for Proposal,0,0,1982,both,0.123533000000000003915
0,RFP,Request for Proposal,0,0,1983,both,0.12310299999999999021
0,RFP,Request for Proposal,0,0,1984,both,0.123171000000000002705
0,RFP,Request for Proposal,0,0,1985,both,0.123450000000000004174
0,RFP,Request for Proposal,0,0,1986,both,0.123870999999999995
0,RFP,Request for Proposal,0,0,1987,both,0.124284000000000005581
0,RFP,Request for Proposal,0,0,1988,both,0.124571000000000001173
0,RFP,Request for Proposal,0,0,1989,both,0.124624999999999999667
0,RFP,Request for Proposal,0,0,1990,both,0.12452100000000000668
0,RFP,Request for Proposal,0,0,1991,both,0.124432000000000000939
0,RFP,Request for Proposal,0,0,1992,both,0.123873000000000010878
0,RFP,Request for Proposal,0,0,1993,both,0.123367000000000004434
0,RFP,Request for Proposal,0,0,1994,both,0.122630000000000002891
0,RFP,Request for Proposal,0,0,1995,both,0.121645000000000003126
0,RFP,Request for Proposal,0,0,1996,both,0.120285000000000003029
0,RFP,Request for Proposal,0,0,1997,both,0.118429000000000006487
0,RFP,Request for Proposal,0,0,1998,both,0.116168000000000007366
0,RFP,Request for Proposal,0,0,1999,both,0.113736999999999990885
0,RFP,Request for Proposal,0,0,2000,both,0.110917000000000001703
0,RFP,Request for Proposal,0,0,2001,both,0.10812399999999999789
0,RFP,Request for Proposal,0,0,2002,both,0.105199000000000000843
0,RFP,Request for Proposal,0,0,2003,both,0.102309999999999998166
0,RFP,Request for Proposal,0,0,2004,both,0.099478999999999997983
0,RFP,Request for Proposal,0,0,2005,both,0.096629999999999993676
0,RFP,Request for Proposal,0,0,2006,both,0.094013000000000013223
0,RFP,Request for Proposal,0,0,2007,both,0.091685000000000002607
0,RFP,Request for Proposal,0,0,2008,both,0.089635000000000006337
0,RFP,Request for Proposal,0,0,2009,both,0.087843999999999991535
0,RFP,Request for Proposal,0,0,2010,both,0.086371000000000003327
0,RFP,Request for Proposal,0,0,2011,both,0.08508799999999999697
0,RFP,Request for Proposal,0,0,2012,both,0.084019999999999997464
0,RFP,Request for Proposal,0,0,2013,both,0.083136000000000001564
0,RFP,Request for Proposal,0,0,2014,both,0.082364000000000006652
0,RFP,Request for Proposal,0,0,2015,both,0.081557000000000004492
0,RFP,Request for Proposal,0,0,2016,both,0.080559000000000005604
0,RFP,Request for Proposal,0,0,2017,both,0.079382000000000008111
0,RFP,Request for Proposal,0,0,2018,both,0.077941000000000010273
0,RFP,Request for Proposal,0,0,2019,both,0.076275999999999996581
0,RFP,Request for Proposal,0,0,2020,both,0.074658000000000002139
0,RFP,Request for Proposal,0,0,2021,both,0.073037000000000004696
0,RFP,Request for Proposal,0,0,2022,both,0.071870999999999990449
0,RFP,Request for Proposal,0,0,2023,both,0.070588999999999998969
0,RFP,Request for Proposal,0,0,2024,both,0.069340999999999999859
0,RFP,Request for Proposal,0,0,2025,both,0.068125000000000004996
0,RFP,Request for Proposal,0,0,2026,both,0.066988000000000005874
0,RFP,Request for Proposal,0,0,2027,both,0.065901000000000001244
0,RFP,Request for Proposal,0,0,2028,both,0.064840999999999995862
0,RFP,Request for Proposal,0,0,2029,both,0.06374399999999999511
0,RFP,Request for Proposal,0,0,2030,both,0.062667000000000000481
0,RFP,Request for Proposal,0,0,2031,both,0.06185600000000000126
0,RFP,Request for Proposal,0,0,2032,both,0.061097000000000005471
0,RFP,Request for Proposal,0,0,2033,both,0.060283000000000003249
0,RFP,Request for Proposal,0,0,2034,both,0.059484000000000002151
0,RFP,Request for Proposal,0,0,2035,both,0.058735000000000002485
0,RFP,Request for Proposal,0,0,2036,both,0.057953999999999998571
0,RFP,Request for Proposal,0,0,2037,both,0.057250000000000002276
0,RFP,Request for Proposal,0,0,2038,both,0.056518999999999999795
0,RFP,Request for Proposal,0,0,2039,both,0.055817999999999999561
0,RFP,Request for Proposal,0,0,2040,both,0.055119999999999995388
0,RFP,Request for Proposal,0,0,2041,both,0.054374999999999999722
0,RFP,Request for Proposal,0,0,2042,both,0.053698000000000002674
0,RFP,Request for Proposal,0,0,2043,both,0.053040999999999997871
0,RFP,Request for Proposal,0,0,2044,both,0.052438999999999999502
0,RFP,Request for Proposal,0,0,2045,both,0.0517849999999999977
0,RFP,Request for Proposal,0,0,2046,both,0.051154000000000005022
0,RFP,Request for Proposal,0,0,2047,both,0.050591000000000004022
0,RFP,Request for Proposal,0,0,2048,both,0.050002000000000004776
0,RFP,Request for Proposal,0,0,2049,both,0.049473000000000003085
0,RFP,Request for Proposal,0,0,2050,both,0.04892499999999999627
0,RFP,Request for Proposal,0,0,2051,both,0.048439000000000002888
0,RFP,Request for Proposal,0,0,2052,both,0.04791899999999999632
0,RFP,Request for Proposal,0,0,2053,both,0.047408999999999999753
0,RFP,Request for Proposal,0,0,2054,both,0.046925000000000001432
0,RFP,Request for Proposal,0,0,2055,both,0.046405000000000001803
0,RFP,Request for Proposal,0,0,2056,both,0.045926000000000001544
0,RFP,Request for Proposal,0,0,2057,both,0.045444000000000005224
0,RFP,Request for Proposal,0,0,2058,both,0.044956000000000002903
0,RFP,Request for Proposal,0,0,2059,both,0.044520000000000004015
0,RFP,Request for Proposal,0,0,2060,both,0.044008000000000005447
0,RFP,Request for Proposal,0,0,2061,both,0.043557000000000005435
0,RFP,Request for Proposal,0,0,2062,both,0.043095999999999995422
0,RFP,Request for Proposal,0,0,2063,both,0.042646999999999997411
0,RFP,Request for Proposal,0,0,2064,both,0.042186999999999995337
0,RFP,Request for Proposal,0,0,2065,both,0.041723999999999997201
0,RFP,Request for Proposal,0,0,2066,both,0.041310000000000006437
0,RFP,Request for Proposal,0,0,2067,both,0.040920999999999999042
0,RFP,Request for Proposal,0,0,2068,both,0.040507000000000001338
0,RFP,Request for Proposal,0,0,2069,both,0.040094999999999998697
0,RFP,Request for Proposal,0,0,2070,both,0.039700000000000006117
0,RFP,Request for Proposal,0,0,2071,both,0.039287000000000002475
0,RFP,Request for Proposal,0,0,2072,both,0.038936999999999999389
0,RFP,Request for Proposal,0,0,2073,both,0.038533999999999998809
0,RFP,Request for Proposal,0,0,2074,both,0.038186999999999998723
0,RFP,Request for Proposal,0,0,2075,both,0.03781600000000000239
0,RFP,Request for Proposal,0,0,2076,both,0.037475000000000001366
0,RFP,Request for Proposal,0,0,2077,both,0.037150000000000002465
0,RFP,Request for Proposal,0,0,2078,both,0.036749999999999997946
0,RFP,Request for Proposal,0,0,2079,both,0.036421000000000001984
0,RFP,Request for Proposal,0,0,2080,both,0.036103000000000003145
0,RFP,Request for Proposal,0,0,2081,both,0.035770000000000003182
0,RFP,Request for Proposal,0,0,2082,both,0.035436000000000002219
0,RFP,Request for Proposal,0,0,2083,both,0.035104999999999997318
0,RFP,Request for Proposal,0,0,2084,both,0.034779999999999998417
0,RFP,Request for Proposal,0,0,2085,both,0.034472999999999996701
0,RFP,Request for Proposal,0,0,2086,both,0.034182000000000004047
0,RFP,Request for Proposal,0,0,2087,both,0.033899999999999999578
0,RFP,Request for Proposal,0,0,2088,both,0.033591999999999996862
0,RFP,Request for Proposal,0,0,2089,both,0.033284000000000001085
0,RFP,Request for Proposal,0,0,2090,both,0.03302300000000000374
0,RFP,Request for Proposal,0,0,2091,both,0.032704999999999997962
0,RFP,Request for Proposal,0,0,2092,both,0.032507000000000001172
0,RFP,Request for Proposal,0,0,2093,both,0.032213999999999999579
0,RFP,Request for Proposal,0,0,2094,both,0.031911000000000001864
0,RFP,Request for Proposal,0,0,2095,both,0.031643999999999998518
0,RFP,Request for Proposal,0,0,2096,both,0.031375000000000000111
0,RFP,Request for Proposal,0,0,2097,both,0.031122000000000000358
0,RFP,Request for Proposal,0,0,2098,both,0.030858000000000000013
0,RFP,Request for Proposal,0,0,2099,both,0.030560000000000000359
0,RFP,Request for Proposal,0,0,2100,both,0.030260999999999999704
