country_code_numeric,country_code,country,age_from,age_to,year,gender,value
0,RFP,Request for Proposal,0,0,1950,both,6.418999999999999594991
0,RFP,Request for Proposal,0,0,1951,both,6.415000000000000035527
0,RFP,Request for Proposal,0,0,1952,both,6.391000000000000014211
0,RFP,Request for Proposal,0,0,1953,both,6.395999999999999907629
0,RFP,Request for Proposal,0,0,1954,both,6.395999999999999907629
0,RFP,Request for Proposal,0,0,1955,both,6.402000000000000135003
0,RFP,Request for Proposal,0,0,1956,both,6.408999999999999808153
0,RFP,Request for Proposal,0,0,1957,both,6.403999999999999914735
0,RFP,Request for Proposal,0,0,1958,both,6.386000000000000120792
0,RFP,Request for Proposal,0,0,1959,both,6.375
0,RFP,Request for Proposal,0,0,1960,both,6.363999999999999879208
0,RFP,Request for Proposal,0,0,1961,both,6.352999999999999758415
0,RFP,Request for Proposal,0,0,1962,both,6.355999999999999872102
0,RFP,Request for Proposal,0,0,1963,both,6.349000000000000198952
0,RFP,Request for Proposal,0,0,1964,both,6.362000000000000099476
0,RFP,Request for Proposal,0,0,1965,both,6.366999999999999992895
0,RFP,Request for Proposal,0,0,1966,both,6.386000000000000120792
0,RFP,Request for Proposal,0,0,1967,both,6.400999999999999801048
0,RFP,Request for Proposal,0,0,1968,both,6.419999999999999928946
0,RFP,Request for Proposal,0,0,1969,both,6.437999999999999722888
0,RFP,Request for Proposal,0,0,1970,both,6.466000000000000191847
0,RFP,Request for Proposal,0,0,1971,both,6.532000000000000028422
0,RFP,Request for Proposal,0,0,1972,both,6.578999999999999737099
0,RFP,Request for Proposal,0,0,1973,both,6.633000000000000007105
0,RFP,Request for Proposal,0,0,1974,both,6.703000000000000291323
0,RFP,Request for Proposal,0,0,1975,both,6.772999999999999687361
0,RFP,Request for Proposal,0,0,1976,both,6.806000000000000049738
0,RFP,Request for Proposal,0,0,1977,both,6.862000000000000099476
0,RFP,Request for Proposal,0,0,1978,both,6.921000000000000262901
0,RFP,Request for Proposal,0,0,1979,both,6.886999999999999566569
0,RFP,Request for Proposal,0,0,1980,both,6.84700000000000041922
0,RFP,Request for Proposal,0,0,1981,both,6.820000000000000284217
0,RFP,Request for Proposal,0,0,1982,both,6.799000000000000376588
0,RFP,Request for Proposal,0,0,1983,both,6.775000000000000355271
0,RFP,Request for Proposal,0,0,1984,both,6.700999999999999623412
0,RFP,Request for Proposal,0,0,1985,both,6.615999999999999658939
0,RFP,Request for Proposal,0,0,1986,both,6.557000000000000383693
0,RFP,Request for Proposal,0,0,1987,both,6.503999999999999559464
0,RFP,Request for Proposal,0,0,1988,both,6.498000000000000220268
